Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000164054,SHISA5,24,-1.6850,23,-1.7548,99,0.54257,78,0.09514,93,0.50444,68,-0.1527
ENSG00000010256,UQCRC1,85,-1.5302,84,-1.5430,281,0.36727,212,-0.1320,297,0.55191,236,0.03993
ENSG00000213672,NCKIPSD,10,-2.4523,16,-1.8342,55,0.02915,66,0.32337,85,1.03963,42,-0.4334
ENSG00000068745,IP6K2,56,-0.2033,25,-1.4108,62,-0.0261,72,0.21380,74,0.32340,67,0.10192
ENSG00000114302,PRKAR2A,84,0.76882,47,-0.1774,39,-0.5054,84,0.78318,47,-0.2167,45,-0.2705
ENSG00000177479,ARIH2,86,0.78035,35,-0.6400,63,0.31160,55,0.05865,43,-0.4362,51,-0.0721
ENSG00000178467,P4HTM,33,-1.6987,15,-2.8252,100,-0.0247,79,-0.4040,157,0.99626,110,0.13880
ENSG00000178252,WDR6,24,-1.3500,57,-0.0379,108,1.22241,64,0.13854,42,-0.6347,49,-0.3200
ENSG00000178149,DALRD3,4,-1.9964,9,-0.9333,14,-0.2529,11,-0.5770,25,0.87332,20,0.30036
ENSG00000178057,NDUFAF3,72,-0.7942,67,-0.9184,137,0.23688,47,-1.4373,144,0.38019,156,0.48514
ENSG00000178035,IMPDH2,48,-0.1483,23,-1.3094,97,1.19172,29,-0.9228,53,-0.0188,40,-0.5040
ENSG00000198218,QRICH1,30,-0.0837,1,-4.7435,53,0.98806,26,-0.3301,40,0.46773,18,-0.9279
ENSG00000172053,QARS,24,-0.5743,22,-0.6829,57,0.96918,32,-0.1293,28,-0.4203,35,0.02200
ENSG00000172046,USP19,12,-1.0052,4,-2.6494,31,0.50190,9,-1.3908,39,1.10121,18,-0.5135
ENSG00000172037,LAMB2,12,-0.8306,20,-0.0573,47,1.75723,8,-1.3915,7,-1.8504,25,0.33577
ENSG00000185909,KLHDC8B,6,-1.8042,8,-1.4049,28,0.46268,25,0.20561,24,0.16861,26,0.28894
ENSG00000114316,USP4,33,-0.2056,32,-0.2360,43,0.26135,42,0.19082,31,-0.3540,43,0.27051
ENSG00000067560,RHOA,353,0.66078,256,0.12897,341,0.70127,151,-0.7000,183,-0.4953,184,-0.4348
ENSG00000145022,TCTA,31,-0.0018,13,-1.2879,46,0.72568,29,-0.1090,34,0.17556,22,-0.5653
ENSG00000145029,NICN1,17,-1.1546,13,-1.6147,45,0.35029,51,0.51001,46,0.46011,31,-0.3054
ENSG00000173402,DAG1,28,-0.8158,10,-2.2499,79,0.98590,67,0.55402,44,-0.1389,39,-0.3265
ENSG00000164061,BSN,2,-5.7255,11,-3.5486,50,-1.4491,225,1.04216,224,1.54502,98,-0.3631
ENSG00000164062,APEH,20,-1.4126,19,-1.4677,60,0.33702,48,-0.0476,71,0.81455,38,-0.4526
ENSG00000164068,RNF123,2,-3.3612,13,-0.8088,23,0.08733,24,0.09960,32,0.78137,21,-0.0990
ENSG00000176095,IP6K1,23,-1.4544,33,-0.9173,50,-0.2966,123,1.24416,58,-0.0380,69,0.28522
ENSG00000164076,CAMKV,17,-3.8323,27,-3.1969,214,-0.1187,285,0.36065,319,0.75078,285,0.40954
ENSG00000164077,MON1A,11,-1.2790,6,-2.1560,40,0.85955,42,0.81956,25,-0.0621,21,-0.3408
ENSG00000004534,RBM6,105,0.74185,153,1.39903,62,-0.1375,90,0.47450,34,-1.2234,48,-0.5869
ENSG00000003756,RBM5,137,0.83522,68,-0.3153,94,0.23272,100,0.29774,69,-0.3500,63,-0.4607
ENSG00000114353,GNAI2,298,0.76537,250,0.47134,239,0.45301,163,-0.2199,113,-0.9523,173,-0.1462
ENSG00000012171,SEMA3B,340,2.64230,128,0.72528,138,0.99466,25,-1.7959,7,-3.9951,18,-2.3892
ENSG00000243477,NAA80,6,-1.3861,9,-0.7222,18,0.33254,12,-0.3851,21,0.73211,12,-0.3663
ENSG00000114383,TUSC2,34,-1.5847,35,-1.5510,67,-0.6272,138,0.58896,124,0.55094,125,0.48754
ENSG00000114388,NPRL2,30,0.17497,8,-1.8363,30,0.21841,33,0.32617,27,0.01108,28,0.08122
ENSG00000126062,TMEM115,17,-0.5779,7,-1.8555,27,0.14167,28,0.17505,31,0.48543,24,-0.0154
ENSG00000088543,C3orf18,10,-1.1309,7,-1.7000,27,0.41001,27,0.34110,27,0.41084,20,-0.1589
ENSG00000088538,DOCK3,43,-1.0000,18,-2.2999,70,-0.2704,159,1.11000,109,0.63492,66,-0.3858
ENSG00000145050,MANF,26,-0.1908,22,-0.4493,26,-0.2056,25,-0.2393,40,0.63835,25,-0.2703
ENSG00000259956,RBM15B,22,-0.1487,12,-1.0968,16,-0.7028,42,0.89384,27,0.22742,27,0.18359
ENSG00000164080,RAD54L2,35,0.92870,26,0.43773,14,-0.5606,30,0.63788,16,-0.4353,16,-0.3751
ENSG00000164081,TEX264,20,-1.0299,13,-1.7227,59,0.73699,31,-0.3908,41,0.05207,47,0.30479
ENSG00000164082,GRM2,0,-4.9062,2,-2.4656,10,-0.4601,24,0.91252,26,1.59272,5,-1.4095
ENSG00000090097,PCBP4,171,2.01446,52,-0.0729,75,0.58716,31,-0.9011,28,-1.2496,31,-0.9764
ENSG00000248487,ABHD14A,18,-2.1157,27,-1.5452,87,0.28322,53,-0.5260,103,0.73605,81,0.14799
ENSG00000162244,RPL29,728,-0.0718,947,0.35365,1031,0.57117,232,-1.8178,603,-0.4577,917,0.34372
ENSG00000164086,DUSP7,36,0.88996,12,-0.8800,21,0.05012,21,0.04369,17,-0.3955,23,0.15887
ENSG00000023330,ALAS1,7,-2.1095,15,-0.9996,28,-0.0285,19,-0.6575,44,1.00621,28,-0.0272
ENSG00000247596,TWF2,8,-2.7190,18,-1.5786,51,-0.0431,34,-0.6364,85,1.17641,50,-0.0590
ENSG00000164091,WDR82,100,-0.6919,95,-0.7620,109,-0.6181,289,1.03974,194,0.48696,134,-0.2581
ENSG00000163930,BAP1,22,-2.1563,28,-1.8481,97,0.06675,140,0.66255,91,-0.0408,138,0.74012
ENSG00000010322,NISCH,49,-1.5749,26,-2.4929,126,-0.1605,182,0.44909,202,0.86571,133,-0.0761
ENSG00000168273,SMIM4,14,-1.3155,13,-1.4786,43,0.44107,11,-1.6227,46,0.70611,37,0.16749
ENSG00000163939,PBRM1,88,0.98398,105,1.30328,31,-0.7726,67,0.53630,28,-1.0212,40,-0.3513
ENSG00000163938,GNL3,69,0.62173,33,-0.5569,25,-1.0743,82,0.91744,45,-0.0899,51,0.14967
ENSG00000016864,GLT8D1,31,-0.1684,6,-2.6099,68,1.38457,11,-1.7019,28,-0.3864,37,0.15107
ENSG00000114902,SPCS1,133,-0.1800,93,-0.7360,151,0.01304,111,-0.4640,188,0.50062,146,-0.0484
ENSG00000272573,MUSTN1,14,-0.6254,22,0.11586,37,1.14726,2,-3.1514,13,-0.9314,29,0.58790
ENSG00000163932,PRKCD,3,-2.3911,10,-0.6406,11,-0.4664,13,-0.2358,22,0.93573,16,0.19751
ENSG00000163931,TKT,85,-0.3854,72,-0.6557,113,0.06070,119,0.14016,123,0.24414,111,0.02807
ENSG00000272886,DCP1A,38,0.52229,20,-0.4485,45,0.97536,34,0.34119,19,-0.7334,18,-0.7526
ENSG00000157388,CACNA1D,7,-1.5321,26,0.46578,13,-0.6913,45,1.43547,19,0.02221,15,-0.3753
ENSG00000016391,CHDH,19,-0.1341,19,-0.1706,27,0.47680,28,0.44943,6,-2.1474,36,1.04415
ENSG00000113811,SELENOK,101,-0.1041,63,-0.8301,108,-0.0017,76,-0.5489,106,-0.0350,153,0.65296
ENSG00000157445,CACNA2D3,5,-2.6819,5,-2.6104,34,0.04816,43,0.43173,49,0.91809,30,-0.1690
ENSG00000187672,ERC2,76,-0.6691,172,0.63638,47,-1.4994,271,1.44032,115,-0.0231,104,-0.2087
ENSG00000180376,CCDC66,107,1.86358,103,1.78676,20,-1.0395,65,0.93175,7,-2.6827,16,-1.3546
ENSG00000163946,TASOR,103,1.59102,72,0.93687,29,-0.5713,56,0.51103,23,-1.0656,25,-0.8319
ENSG00000163947,ARHGEF3,11,-2.0795,14,-1.7654,30,-0.7248,66,0.60991,71,1.03554,45,-0.0118
ENSG00000157500,APPL1,114,0.42130,118,0.48070,63,-0.5695,139,0.75799,82,-0.1423,68,-0.4554
ENSG00000174840,PDE12,14,-0.5294,14,-0.4835,20,0.05444,36,0.96658,20,-0.0273,17,-0.2434
ENSG00000168374,ARF4,34,-0.9510,14,-2.2168,65,0.04647,48,-0.4308,97,0.99121,57,-0.1785
ENSG00000163681,SLMAP,118,0.95692,117,0.94826,38,-0.9168,82,0.33903,45,-0.7289,66,0.00379
ENSG00000136068,FLNB,89,1.91462,57,1.07878,38,0.44862,13,-1.2398,12,-1.5864,13,-1.3294
ENSG00000163686,ABHD6,66,0.70251,33,-0.4214,37,-0.2476,29,-0.6287,49,0.29542,40,-0.1431
ENSG00000163684,RPP14,10,-0.7880,5,-1.7484,9,-0.9243,34,1.17173,21,0.55079,17,0.04693
ENSG00000168297,PXK,618,2.78533,382,1.71936,113,-0.3947,49,-1.6141,29,-2.6833,29,-2.5466
ENSG00000168291,PDHB,49,-0.5599,26,-1.4944,53,-0.5050,45,-0.6894,99,0.76536,91,0.46294
ENSG00000168301,KCTD6,12,-1.1237,13,-1.0340,18,-0.6786,26,0.01713,39,0.90947,29,0.15605
ENSG00000168309,FAM107A,516,-0.4395,654,-0.0650,1132,0.99205,465,-0.6017,367,-1.1503,907,0.53636
ENSG00000144724,PTPRG,4,-2.2368,20,0.10993,12,-0.7251,31,0.84847,22,0.38120,20,0.11961
ENSG00000114405,C3orf14,11,-3.1522,53,-0.9115,71,-0.5244,80,-0.2807,140,0.87132,125,0.49511
ENSG00000153266,FEZF2,8,-2.2775,3,-3.6976,47,0.36674,35,-0.1233,71,1.54563,14,-1.5837
ENSG00000163618,CADPS,17,-3.2173,41,-1.9188,118,-0.3518,233,0.79448,239,1.20615,99,-0.6542
ENSG00000163630,SYNPR,6,-4.4883,10,-3.7943,95,-0.5594,219,0.84185,184,0.75169,169,0.46742
ENSG00000163634,THOC7,70,-0.7367,60,-0.9758,91,-0.3886,96,-0.2555,147,0.57671,141,0.40412
ENSG00000163636,PSMD6,33,-0.8349,15,-1.9811,68,0.33162,45,-0.3831,74,0.57234,59,0.06182
ENSG00000163637,PRICKLE2,2,-4.7937,9,-3.0112,75,0.21197,122,1.00774,89,0.65276,57,-0.2601
ENSG00000151276,MAGI1,79,0.44178,77,0.39880,37,-0.8319,104,0.90007,50,-0.3677,59,-0.0283
ENSG00000144741,SLC25A26,34,-0.2813,11,-1.9737,35,-0.2522,33,-0.3250,61,0.88935,39,-0.0803
ENSG00000144749,LRIG1,39,-0.6083,15,-2.0731,141,1.90240,36,-0.7326,17,-2.1009,78,0.56320
ENSG00000183662,TAFA1,3,-2.6303,4,-2.4708,0,-5.4928,19,-0.1623,40,1.51827,34,0.88450
ENSG00000144747,TMF1,154,1.48088,148,1.40164,42,-0.7333,103,0.76553,28,-1.4810,37,-0.9632
ENSG00000144744,UBA3,49,0.35585,23,-0.8379,36,-0.1548,32,-0.3315,48,0.40432,38,-0.0867
ENSG00000144746,ARL6IP5,258,0.31903,121,-0.8716,197,-0.1361,247,0.24673,237,0.23391,195,-0.1479
ENSG00000114541,FRMD4B,359,3.21707,245,2.25998,31,-1.3383,8,-3.2337,5,-4.2192,7,-3.5892
ENSG00000114861,FOXP1,136,0.62941,89,-0.0657,55,-0.9000,217,1.45735,89,-0.0774,54,-0.9218
ENSG00000163412,EIF4E3,18,-1.8343,36,-0.7865,53,-0.2030,66,0.16992,81,0.67904,64,0.11269
ENSG00000170837,GPR27,17,-0.8813,11,-1.4491,32,0.17105,21,-0.5237,36,0.41199,37,0.41100
ENSG00000163602,RYBP,152,1.47404,95,0.64747,31,-1.2045,99,0.71558,50,-0.4807,41,-0.7582
ENSG00000163605,PPP4R2,143,1.27913,116,0.90779,32,-1.2193,91,0.49047,56,-0.3398,43,-0.7404
ENSG00000121440,PDZRN3,5,-1.7253,0,-7.7401,4,-2.1598,25,0.69566,21,0.54108,31,1.27773
ENSG00000113805,CNTN3,4,-1.9188,0,-7.7674,7,-1.3738,30,1.00360,28,1.21848,17,0.01305
ENSG00000185008,ROBO2,6,-3.5326,16,-2.0925,72,0.24137,119,1.06244,84,0.62576,47,-0.4959
ENSG00000169855,ROBO1,38,0.36996,35,0.24645,34,0.24574,25,-0.2657,17,-0.9995,40,0.55193
ENSG00000175161,CADM2,162,-0.9593,149,-1.0855,200,-0.7022,551,1.01477,381,0.52245,298,-0.0124
ENSG00000083937,CHMP2B,119,0.91435,72,0.06580,47,-0.6441,70,0.02878,66,-0.0835,67,-0.0458
ENSG00000163320,CGGBP1,37,-0.8131,30,-1.1145,59,-0.0933,87,0.55562,80,0.55413,54,-0.2345
ENSG00000269028,MTRNR2L12,3239,-0.1273,8765,1.58351,1919,-1.0246,3861,0.15416,1740,-1.2938,5081,0.70544
ENSG00000113966,ARL6,4,-2.2629,5,-2.0507,11,-1.0862,22,0.11584,36,1.38119,22,0.09689
ENSG00000080200,CRYBG3,105,2.38062,99,2.25619,11,-1.4632,21,-0.4299,4,-3.2291,11,-1.4528
ENSG00000170854,RIOX2,35,1.15512,11,-0.7609,5,-1.8128,16,-0.1021,23,0.56830,17,-0.0797
ENSG00000080822,CLDND1,2105,2.76989,828,0.87919,682,0.63552,95,-2.4709,103,-2.6570,88,-2.7354
ENSG00000080819,CPOX,92,1.95751,22,-0.5148,45,0.74464,16,-0.9983,24,-0.4682,6,-2.5129
ENSG00000064225,ST3GAL6,11,-0.7322,8,-1.2209,19,0.11634,25,0.52730,29,1.08509,6,-1.8622
ENSG00000184220,CMSS1,64,-0.5508,61,-0.6344,68,-0.4955,83,-0.1367,95,0.08197,140,0.83378
ENSG00000036054,TBC1D23,40,0.74289,19,-0.4173,22,-0.2088,16,-0.7109,30,0.34628,22,-0.2640
ENSG00000114021,NIT2,5,-2.6652,9,-1.8969,31,-0.1159,16,-1.0587,61,1.55052,26,-0.4018
ENSG00000154174,TOMM70,45,-1.0334,20,-2.2096,63,-0.5744,149,0.87413,123,0.75475,85,-0.0691
ENSG00000114354,TFG,49,-0.2588,18,-1.7707,71,0.37807,39,-0.6130,77,0.62770,50,-0.2656
ENSG00000138468,SENP7,83,1.88170,44,0.70448,19,-0.6329,38,0.47245,8,-2.1251,27,-0.0516
ENSG00000174173,TRMT10C,34,-0.2776,39,-0.0767,11,-2.0477,55,0.50069,55,0.64579,46,0.22776
ENSG00000081154,PCNP,122,-0.2399,136,-0.0638,128,-0.1770,95,-0.6155,171,0.40927,146,0.05797
ENSG00000066422,ZBTB11,29,-0.2100,27,-0.3139,19,-0.9216,52,0.73328,44,0.61223,27,-0.3710
ENSG00000114391,RPL24,863,-0.2055,1095,0.17673,1134,0.26472,350,-1.5843,922,-0.1283,1238,0.43172
ENSG00000182504,CEP97,122,2.34884,53,0.75415,12,-1.6161,52,0.73319,14,-1.5704,20,-0.8296
ENSG00000144815,NXPE3,208,2.05344,122,1.03545,50,-0.4705,67,0.04791,38,-1.0173,22,-1.7708
ENSG00000170017,ALCAM,552,1.99134,186,0.04987,161,-0.1965,220,0.32488,103,-1.0494,106,-0.9071
ENSG00000242759,LINC00882,48,0.57184,57,0.84862,33,-0.0502,20,-0.7959,30,-0.2721,30,-0.2374
ENSG00000243701,DUBR,54,2.10940,29,0.92626,6,-1.4857,8,-1.0646,16,-0.0685,6,-1.5417
ENSG00000114439,BBX,541,2.53457,368,1.70720,52,-1.6172,118,-0.2461,35,-2.3685,72,-1.0992
ENSG00000196776,CD47,161,0.32581,44,-1.6678,128,-0.0513,136,0.05139,200,0.96677,59,-1.3284
ENSG00000114446,IFT57,13,-2.0142,26,-0.9908,39,-0.4065,52,0.10882,75,0.96101,49,-0.0020
ENSG00000198919,DZIP3,110,-0.1043,139,0.26295,69,-0.9187,235,1.16190,115,-0.0599,107,-0.1737
ENSG00000177707,NECTIN3,25,0.17244,21,-0.1419,7,-1.7694,19,-0.2500,21,-0.1750,42,1.22177
ENSG00000144827,ABHD10,27,-0.6211,14,-1.6310,38,-0.1193,59,0.62109,55,0.67260,32,-0.4021
ENSG00000144834,TAGLN3,43,-3.6583,85,-2.6767,458,-0.1611,342,-0.6041,892,1.41159,478,-0.0861
ENSG00000091972,CD200,31,-1.2320,16,-2.2222,43,-0.8078,107,0.72121,105,0.97794,67,-0.0541
ENSG00000144848,ATG3,90,0.66818,97,0.79344,59,-0.0221,28,-1.1434,51,-0.3119,56,-0.1261
ENSG00000138459,SLC35A5,50,0.73918,6,-2.4824,51,0.90500,22,-0.5910,33,0.05133,20,-0.7557
ENSG00000091986,CCDC80,24,0.37562,61,2.05568,29,0.80141,12,-0.7423,4,-2.3895,11,-0.9205
ENSG00000163608,NEPRO,28,0.17890,23,-0.1804,18,-0.5607,23,-0.1618,27,0.10595,32,0.40008
ENSG00000206530,CFAP44,20,0.01953,47,1.44517,5,-2.0641,27,0.49953,10,-1.1898,32,0.88708
ENSG00000072858,SIDT1,4,-1.9718,5,-1.7744,14,-0.1787,29,1.04847,22,0.72547,12,-0.4086
ENSG00000176542,USF3,52,0.65020,60,0.87033,15,-1.4300,79,1.36992,22,-0.8439,32,-0.1688
ENSG00000121579,NAA50,30,-0.8959,19,-1.5929,54,0.00503,50,-0.1327,67,0.44644,67,0.39079
ENSG00000114573,ATP6V1A,57,-2.4034,30,-3.3273,159,-0.9567,336,0.30375,561,1.83316,180,-0.7491
ENSG00000184307,ZDHHC23,1,-3.9857,11,-0.6398,7,-1.3285,31,1.01242,32,1.66364,6,-1.5840
ENSG00000163617,CCDC191,54,1.23518,120,2.94752,11,-1.3922,26,0.04423,4,-2.8186,10,-1.4448
ENSG00000181722,ZBTB20,413,2.21177,286,1.47234,82,-0.6793,105,-0.2289,18,-3.1530,95,-0.4254
ENSG00000172020,GAP43,292,-2.3131,468,-1.6120,632,-1.2578,1769,0.45938,1811,0.67839,2063,0.83925
ENSG00000185565,LSAMP,178,-0.5322,177,-0.5352,164,-0.7203,510,1.20711,223,-0.2212,315,0.43595
ENSG00000113845,TIMMDC1,68,0.64248,27,-0.7835,36,-0.3947,26,-0.8837,41,-0.2103,70,0.80961
ENSG00000138495,COX17,112,-0.6205,54,-1.7144,162,-0.0421,76,-1.1995,227,0.69832,206,0.40091
ENSG00000082701,GSK3B,28,-1.1402,19,-1.7208,38,-0.7762,78,0.43029,86,0.80686,70,0.28360
ENSG00000163428,LRRC58,156,1.73099,72,0.35586,43,-0.5031,89,0.70635,29,-1.2817,44,-0.4713
ENSG00000065518,NDUFB4,119,-1.3010,93,-1.6764,286,0.05874,87,-1.7694,363,0.59668,404,0.72124
ENSG00000144840,RABL3,25,0.16235,13,-0.8402,25,0.23503,6,-1.8565,28,0.47039,22,0.01168
ENSG00000145087,STXBP5L,25,-1.1980,14,-2.0234,16,-1.9269,107,1.13588,90,1.20486,47,-0.2641
ENSG00000173230,GOLGB1,764,1.14791,1059,1.76358,119,-1.9191,777,1.17928,137,-1.8379,306,-0.4094
ENSG00000173226,IQCB1,20,0.51282,5,-1.5884,8,-0.8866,20,0.52454,20,0.69005,12,-0.3728
ENSG00000114023,FAM162A,30,-2.1088,15,-3.1448,109,-0.1935,89,-0.4876,169,0.72583,180,0.74217
ENSG00000114030,KPNA1,87,0.52515,59,-0.0888,38,-0.8390,93,0.64039,74,0.35617,45,-0.5825
ENSG00000082684,SEMA5B,1,-3.1928,2,-2.6212,19,0.45046,29,1.04885,15,0.03211,17,0.20759
ENSG00000173175,ADCY5,40,0.00928,40,0.01436,41,0.04093,61,0.70188,35,-0.2317,34,-0.2522
ENSG00000206527,HACD2,84,1.09320,32,-0.4603,40,-0.1526,42,-0.0584,37,-0.3338,43,-0.0010
ENSG00000065534,MYLK,219,1.97898,151,1.25980,76,0.09538,40,-0.9145,22,-2.0675,45,-0.7936
ENSG00000175455,CCDC14,58,1.33363,50,1.04173,17,-0.7818,33,0.37641,20,-0.5389,15,-0.9542
ENSG00000160145,KALRN,9,-3.9077,42,-1.6741,82,-0.7235,204,0.79763,172,0.70658,160,0.44626
ENSG00000082781,ITGB5,29,0.81481,3,-2.6099,23,0.55005,11,-0.6309,5,-1.9618,34,1.32194
ENSG00000163848,ZNF148,68,0.48356,76,0.66448,23,-1.2879,87,0.89013,39,-0.5284,57,0.19993
ENSG00000114520,SNX4,44,0.29321,26,-0.5654,31,-0.2918,35,-0.0735,49,0.59747,28,-0.4814
ENSG00000114544,SLC41A3,12,-2.5040,5,-3.7818,63,-0.0084,42,-0.6384,95,0.95377,80,0.44181
ENSG00000144908,ALDH1L1,6,-2.9296,13,-1.9107,92,1.39417,27,-0.8474,16,-1.8820,93,1.40342
ENSG00000159685,CHCHD6,20,-2.2446,26,-1.9007,89,-0.0086,60,-0.6433,119,0.61884,129,0.67890
ENSG00000114554,PLXNA1,4,-2.8478,4,-2.9709,18,-0.8202,32,0.12438,48,1.13356,38,0.44687
ENSG00000163870,TPRA1,11,-0.7524,2,-3.3513,27,0.74050,32,0.90625,18,-0.0928,16,-0.2498
ENSG00000114631,PODXL2,24,-2.5708,48,-1.5746,193,0.67752,175,0.42008,168,0.48024,105,-0.4306
ENSG00000114626,ABTB1,24,-0.9667,20,-1.2263,41,-0.1845,61,0.48307,66,0.82363,35,-0.4489
ENSG00000074416,MGLL,36,-2.0489,76,-0.9320,169,0.38173,217,0.74842,131,-0.1072,159,0.26659
ENSG00000058262,SEC61A1,51,0.14224,14,-1.7753,74,0.86794,52,0.16575,47,-0.0216,32,-0.6389
ENSG00000175792,RUVBL1,5,-2.0643,9,-1.1047,20,0.13724,23,0.29819,22,0.32039,23,0.34132
ENSG00000163902,RPN1,104,0.53645,45,-0.8036,83,0.19242,75,0.00553,76,0.03473,65,-0.2496
ENSG00000075785,RAB7A,115,-0.6726,87,-1.0944,235,0.52799,165,-0.1101,182,0.06058,193,0.15871
ENSG00000177646,ACAD9,12,-1.0732,13,-0.9532,18,-0.4280,24,0.01529,33,0.69785,27,0.23895
ENSG00000240682,ISY1,28,0.29682,29,0.30846,12,-1.1607,34,0.58957,20,-0.2738,30,0.44122
ENSG00000169714,CNBP,194,-0.2210,107,-1.1337,263,0.30799,157,-0.5452,218,-0.0403,293,0.51718
ENSG00000181789,COPG1,21,-1.4109,11,-2.2582,48,-0.1366,58,0.17382,79,0.94851,49,-0.1121
ENSG00000183624,HMCES,18,-1.1972,4,-3.3716,35,-0.2215,41,0.06765,59,0.91850,42,0.12965
ENSG00000184897,H1FX,53,-1.6273,25,-2.7094,179,0.27128,157,0.02939,185,0.38882,198,0.45707
ENSG00000129071,MBD4,95,1.01116,78,0.67776,29,-0.9908,78,0.68423,43,-0.3467,39,-0.4932
ENSG00000163913,IFT122,11,-1.2611,14,-0.8757,26,0.01949,33,0.43065,27,0.10256,32,0.42303
ENSG00000004399,PLXND1,44,0.75473,32,0.24901,37,0.51441,41,0.65437,19,-0.6646,14,-1.1593
ENSG00000172765,TMCC1,44,0.52362,37,0.22291,23,-0.5460,43,0.49350,31,-0.0474,27,-0.2582
ENSG00000196455,PIK3R4,5,-2.1248,14,-0.7505,30,0.52244,22,-0.0738,29,0.54070,19,-0.2928
ENSG00000017260,ATP2C1,68,-0.4717,50,-0.9436,110,0.31595,101,0.13793,115,0.47000,70,-0.4752
ENSG00000198585,NUDT16,94,0.23564,127,0.73892,66,-0.3713,64,-0.3808,83,0.03772,74,-0.1703
ENSG00000114686,MRPL3,19,-1.2489,28,-0.6869,29,-0.6741,27,-0.7303,68,1.03985,49,0.20862
ENSG00000196353,CPNE4,1,-3.9765,2,-3.8747,3,-3.3992,30,0.14030,73,3.03887,10,-1.6378
ENSG00000138246,DNAJC13,45,0.66572,37,0.35281,19,-0.7551,52,0.91825,27,-0.1737,22,-0.5253
ENSG00000081307,UBA5,33,-0.3738,21,-1.0369,25,-0.8713,47,0.18224,56,0.64601,49,0.30553
ENSG00000113971,NPHP3,80,2.05301,63,1.57454,21,-0.2948,31,0.34636,3,-3.4379,13,-1.0965
ENSG00000144868,TMEM108,0,-7.3881,6,-1.2315,13,-0.1927,21,0.57122,16,0.22308,22,0.77448
ENSG00000091527,CDV3,129,0.24647,143,0.40860,102,-0.1436,139,0.36387,89,-0.4301,113,0.03618
ENSG00000163781,TOPBP1,33,0.23210,21,-0.5083,16,-0.9847,39,0.52647,39,0.67247,22,-0.4342
ENSG00000091513,TF,3387,3.78481,504,-0.1673,690,0.38748,79,-2.9465,53,-3.8554,43,-3.9797
ENSG00000144867,SRPRB,18,-1.2803,13,-1.7075,40,-0.0614,43,0.07101,61,0.88098,38,-0.1445
ENSG00000154917,RAB6B,38,-3.6914,84,-2.5574,328,-0.5714,682,0.66260,741,1.14953,438,-0.0733
ENSG00000163785,RYK,32,1.14148,22,0.51334,13,-0.3451,21,0.48099,10,-0.8743,14,-0.2066
ENSG00000114019,AMOTL2,166,2.66556,60,0.66885,41,0.06540,30,-0.4630,9,-2.4496,16,-1.4905
ENSG00000129055,ANAPC13,31,-1.0780,20,-1.6993,61,-0.0214,40,-0.6779,91,0.88063,66,0.11707
ENSG00000182923,CEP63,93,1.04484,83,0.84238,29,-0.8839,73,0.62889,25,-1.2714,57,0.26236
ENSG00000073711,PPP2R3A,56,2.24805,19,0.30089,11,-0.6134,16,-0.0178,8,-1.2521,11,-0.5916
ENSG00000114054,PCCB,31,0.15261,14,-1.0701,41,0.70697,14,-1.0222,30,0.14464,25,-0.2205
ENSG00000168917,SLC35G2,3,-2.1262,4,-1.9869,21,0.60845,8,-0.9929,23,0.86954,14,-0.1885
ENSG00000114098,ARMC8,32,-0.4674,8,-2.4427,30,-0.6009,55,0.40176,62,0.81464,45,0.05591
ENSG00000158186,MRAS,21,-2.4692,45,-1.3440,104,-0.0878,153,0.55370,120,0.20410,151,0.61745
ENSG00000114107,CEP70,31,0.54267,31,0.54083,4,-2.4467,28,0.35055,27,0.40801,21,-0.0816
ENSG00000051382,PIK3CB,36,-0.9500,10,-2.8400,85,0.47056,89,0.48940,78,0.35466,61,-0.1478
ENSG00000175110,MRPS22,18,-0.7852,13,-1.2087,22,-0.5182,8,-1.9526,52,1.39098,28,-0.1120
ENSG00000184432,COPB2,34,-0.0410,17,-1.1265,32,-0.1905,25,-0.5574,50,0.75597,33,-0.1456
ENSG00000114115,RBP1,53,0.70919,42,0.31877,43,0.40874,18,-1.0103,25,-0.5951,34,0.01879
ENSG00000158258,CLSTN2,13,-3.5813,33,-2.2715,146,-0.0234,269,1.00059,260,1.37517,46,-1.9051
ENSG00000114120,SLC25A36,139,0.84600,45,-0.9401,55,-0.7203,134,0.77853,93,0.23327,63,-0.4806
ENSG00000155893,PXYLP1,3,-2.7253,4,-2.2365,14,-0.5408,23,0.30360,24,0.55136,29,0.82826
ENSG00000177311,ZBTB38,148,1.23333,83,0.25372,35,-1.1621,130,1.01210,55,-0.5009,57,-0.3935
ENSG00000155903,RASA2,23,-0.0180,8,-1.5451,19,-0.3154,55,1.45557,27,0.35058,13,-1.0129
ENSG00000114125,RNF7,42,-0.9534,17,-2.2620,67,-0.2474,27,-1.6239,116,0.92406,103,0.53458
ENSG00000069849,ATP1B3,37,-1.1588,30,-1.4793,76,-0.0811,102,0.41365,115,0.84883,63,-0.4076
ENSG00000114126,TFDP2,40,0.14428,25,-0.5729,30,-0.3658,73,1.13776,23,-0.8991,51,0.60381
