Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000144043,TEX261,24,0.98218,13,0.01193,29,1.32539,7,-0.9787,22,0.79476,11,-0.2356,6,-1.3123,5,-1.2844,8,-0.6723
ENSG00000124357,NAGK,56,0.01097,55,-0.0153,40,-0.5102,53,-0.0797,56,0.00871,56,0.00942,47,-0.2744,54,-0.0470,91,0.81212
ENSG00000124383,MPHOSPH10,90,0.25703,42,-0.9433,30,-1.4467,111,0.60127,79,0.05019,26,-1.6648,91,0.31924,132,0.90810,74,-0.0417
ENSG00000124374,PAIP2B,261,3.59381,28,-0.7546,35,-0.3837,38,-0.2853,23,-1.0639,6,-2.9957,22,-1.2254,9,-2.4250,10,-2.2916
ENSG00000075292,ZNF638,338,1.15464,82,-1.1324,41,-2.1729,123,-0.5051,220,0.41998,66,-1.4610,182,0.11648,342,1.17776,127,-0.4652
ENSG00000135636,DYSF,98,4.39061,1,-3.0139,9,-0.5612,19,0.50199,3,-2.1811,0,-3.9929,1,-3.5882,1,-3.4611,2,-2.4823
ENSG00000144036,EXOC6B,70,0.93121,12,-1.8341,25,-0.7316,52,0.40720,46,0.21054,26,-0.6876,37,-0.1432,44,0.15820,52,0.43324
ENSG00000144040,SFXN5,30,-2.0036,255,1.37850,231,1.19910,58,-1.0416,104,-0.1425,75,-0.6457,125,0.17397,89,-0.3755,43,-1.5002
ENSG00000135631,RAB11FIP5,6,-2.4597,28,-0.2629,48,0.60614,82,1.54035,31,-0.1120,44,0.43688,22,-0.7221,12,-1.4857,38,0.19460
ENSG00000272702,AC010913.1,6,-1.4616,17,0.10364,16,-0.0441,17,0.11202,21,0.41106,3,-2.2418,24,0.72980,17,0.08803,16,-0.0049
ENSG00000135632,SMYD5,15,-0.1028,15,-0.0490,41,1.61940,23,0.59931,20,0.38426,16,0.04658,5,-1.9311,3,-2.2008,15,-0.0660
ENSG00000135617,PRADC1,26,-0.0610,25,-0.1638,33,0.28352,40,0.61721,25,-0.1287,1,-4.4310,24,-0.2108,39,0.57475,36,0.44977
ENSG00000135624,CCT7,128,-0.4180,108,-0.6758,141,-0.2630,154,-0.1317,104,-0.7429,184,0.15811,173,0.06356,241,0.59851,264,0.75231
ENSG00000163013,FBXO41,11,-2.4081,84,0.65429,155,1.77472,79,0.56821,81,0.60008,5,-3.5728,45,-0.3760,22,-1.4129,33,-0.8313
ENSG00000135625,EGR4,0,-7.7686,7,-1.2495,65,2.45110,12,-0.4648,37,1.33794,12,-0.5412,4,-2.3129,5,-1.7112,22,0.44576
ENSG00000144034,TPRKB,12,-1.4192,29,-0.1065,19,-0.7513,28,-0.1185,9,-1.8493,57,1.02939,39,0.44856,43,0.54474,32,0.04990
ENSG00000144048,DUSP11,8,-0.9195,6,-1.2575,11,-0.4764,14,-0.1275,30,1.09432,1,-4.0624,16,0.11095,22,0.59980,28,0.97022
ENSG00000124356,STAMBP,100,1.55954,30,-0.4769,15,-1.5179,51,0.37960,30,-0.4735,9,-2.1601,39,-0.0393,56,0.52529,34,-0.2801
ENSG00000114956,DGUOK,39,-0.6972,44,-0.5010,62,0.02719,63,0.04791,66,0.11990,18,-1.8773,61,0.00017,74,0.29766,124,1.17954
ENSG00000163170,BOLA3,26,-1.9572,66,-0.5911,35,-1.5559,36,-1.5030,38,-1.4074,120,0.35627,192,1.40568,121,0.36512,136,0.56282
ENSG00000225439,BOLA3-AS1,18,-0.5698,24,-0.1411,28,0.13825,34,0.45238,36,0.53287,2,-3.7094,26,0.04787,30,0.23245,34,0.42930
ENSG00000114978,MOB1A,25,0.68711,45,1.70463,18,0.13654,14,-0.2822,9,-0.9350,0,-4.2778,14,-0.3282,11,-0.6227,16,-0.0680
ENSG00000204843,DCTN1,204,-0.1469,140,-0.7293,278,0.35596,202,-0.1589,333,0.65613,136,-0.7757,169,-0.4896,216,-0.0557,388,0.91591
ENSG00000005448,WDR54,14,-1.3235,8,-2.1414,26,-0.4312,46,0.49803,35,0.06039,9,-1.9549,32,-0.0966,56,0.82152,81,1.47384
ENSG00000114993,RTKN,137,4.50092,14,-0.4908,15,-0.2965,10,-1.0079,7,-1.4332,0,-4.4430,1,-4.3619,0,-4.5697,2,-2.9097
ENSG00000115274,INO80B,14,-1.2824,31,-0.0661,32,0.01170,18,-0.8771,36,0.15403,8,-2.1385,43,0.53893,48,0.63620,50,0.71489
ENSG00000239779,WBP1,77,0.06722,112,0.67523,100,0.48560,48,-0.6794,48,-0.6725,81,0.14471,89,0.34541,51,-0.5921,45,-0.7678
ENSG00000115289,PCGF1,14,0.22989,9,-0.3861,6,-0.9047,9,-0.4816,11,-0.0859,0,-3.8158,14,0.33230,13,0.08578,28,1.41983
ENSG00000115307,AUP1,79,0.44478,37,-0.7689,85,0.56721,67,0.15658,49,-0.3297,136,1.37511,20,-1.8066,43,-0.5321,68,0.19516
ENSG00000115317,HTRA2,16,-0.9105,21,-0.4874,68,1.46098,35,0.34445,20,-0.5355,1,-4.6482,26,-0.1482,32,0.18115,41,0.56686
ENSG00000135622,SEMA4F,3,-2.4534,4,-2.2008,12,-0.4297,34,1.20944,24,0.57246,28,0.85769,3,-2.4526,22,0.46199,32,1.07885
ENSG00000115350,POLE4,85,-0.8121,137,-0.0821,116,-0.3375,75,-0.9989,77,-0.9747,136,-0.0933,251,1.09933,178,0.35019,131,-0.1453
ENSG00000115364,MRPL19,34,-0.0676,31,-0.1741,33,-0.0879,35,-0.0140,20,-0.8299,15,-1.2702,47,0.54210,54,0.69982,34,-0.0307
ENSG00000005436,GCFC2,26,1.31408,9,-0.4456,4,-1.4359,20,0.86049,18,0.70539,0,-3.7654,7,-0.8143,16,0.49702,9,-0.3679
ENSG00000176204,LRRTM4,3,-3.2638,3,-3.5337,32,-0.0525,33,0.00396,34,0.03179,9,-1.9768,33,-0.0075,80,1.51153,71,1.28311
ENSG00000066032,CTNNA2,48,-1.8747,184,0.18170,129,-0.3829,82,-1.0783,105,-0.6958,121,-0.4794,220,0.55238,332,1.19168,199,0.31543
ENSG00000162951,LRRTM1,6,-1.7421,4,-2.2216,16,-0.4226,44,1.27277,29,0.57080,12,-0.8190,13,-0.7474,31,0.68752,36,0.92375
ENSG00000163541,SUCLG1,138,0.24963,75,-0.7173,78,-0.6575,110,-0.1217,75,-0.7165,104,-0.2058,110,-0.1329,216,1.00264,169,0.58190
ENSG00000034510,TMSB10,301,-3.7369,1991,-0.9433,1719,-1.1668,1385,-1.4921,1792,-1.1033,3249,-0.1831,5695,0.86200,8421,1.43476,6206,0.88470
ENSG00000176407,KCMF1,27,-1.2933,51,-0.3114,74,0.28666,57,-0.1341,59,-0.0809,57,-0.1489,70,0.21513,77,0.34659,80,0.40550
ENSG00000152291,TGOLN2,171,0.13694,89,-0.8948,180,0.21578,284,0.98715,234,0.65218,93,-0.8175,87,-1.0104,162,0.04280,187,0.28026
ENSG00000042445,RETSAT,51,1.68247,17,-0.1662,31,0.81409,8,-1.3540,23,0.27312,1,-3.4798,12,-0.7661,17,-0.2157,19,-0.0288
ENSG00000042493,CAPG,13,-0.6838,71,2.30739,40,1.19071,6,-1.8474,10,-0.9863,2,-3.0053,19,-0.0303,12,-0.7506,4,-2.2484
ENSG00000168906,MAT2A,147,1.22109,80,0.17608,106,0.65284,92,0.41443,81,0.20191,37,-1.0247,34,-1.2518,43,-0.7739,60,-0.2786
ENSG00000115486,GGCX,35,0.27986,22,-0.4400,28,-0.0687,26,-0.2228,33,0.17554,32,0.12599,26,-0.2092,24,-0.3061,43,0.58447
ENSG00000168899,VAMP5,20,-0.3152,88,2.26394,40,0.76013,16,-0.6998,14,-0.8683,14,-0.8384,18,-0.5429,9,-1.4534,11,-1.1936
ENSG00000168894,RNF181,98,-0.1162,92,-0.2082,61,-0.8572,83,-0.3778,66,-0.7356,113,0.11542,127,0.34387,137,0.42508,150,0.57538
ENSG00000168883,USP39,29,0.17597,23,-0.1923,9,-1.6218,28,0.09309,25,-0.0867,70,1.67052,21,-0.4245,18,-0.6189,21,-0.3820
ENSG00000115525,ST3GAL5,99,0.47179,68,-0.1356,104,0.55174,72,-0.0390,105,0.55659,21,-1.9162,64,-0.2692,59,-0.3648,87,0.24959
ENSG00000132300,PTCD3,99,0.86469,72,0.32582,51,-0.2239,95,0.78307,79,0.47896,33,-0.9057,35,-0.8896,36,-0.7656,54,-0.1369
ENSG00000132305,IMMT,49,-0.8700,55,-0.7061,73,-0.2616,128,0.63946,95,0.15230,35,-1.3869,58,-0.6779,155,0.96052,159,1.01112
ENSG00000132313,MRPL35,33,-0.5075,35,-0.4354,25,-0.9294,57,0.34809,44,-0.0549,24,-1.0077,43,-0.1310,68,0.63038,88,1.08679
ENSG00000068615,REEP1,10,-2.9831,40,-1.0099,82,0.10337,176,1.40920,105,0.51161,84,0.14796,49,-0.7756,73,-0.0882,101,0.43946
ENSG00000115548,KDM3A,35,0.88024,20,-0.0195,11,-0.9310,35,0.90371,17,-0.2921,13,-0.7143,15,-0.5266,32,0.70438,11,-0.8928
ENSG00000115561,CHMP3,114,-1.0138,160,-0.4873,171,-0.3902,132,-0.7842,224,0.04210,267,0.32503,315,0.69734,296,0.49242,190,-0.2182
ENSG00000239305,RNF103,52,0.61448,31,-0.2049,54,0.68120,68,1.05651,37,0.04829,18,-1.0342,17,-1.2074,23,-0.6594,39,0.15118
ENSG00000153561,RMND5A,60,1.06204,26,-0.3125,62,1.10670,30,-0.1015,36,0.22229,20,-0.6837,18,-0.9068,17,-0.9563,29,-0.1435
ENSG00000222041,CYTOR,1,-3.8180,11,-0.9848,3,-2.7853,14,-0.6065,18,-0.1751,57,1.74864,21,0.08172,34,0.82001,25,0.30210
ENSG00000172086,KRCC1,69,1.64121,36,0.49473,24,-0.1499,24,-0.1892,10,-1.4292,20,-0.4421,20,-0.4523,27,0.00063,15,-0.8601
ENSG00000172005,MAL,752,4.74602,52,-1.0216,41,-1.3664,42,-1.3310,15,-2.8061,13,-2.9795,34,-1.7440,7,-3.9058,9,-3.5622
ENSG00000144029,MRPS5,113,0.47708,45,-0.9728,82,-0.0469,73,-0.2269,128,0.68834,73,-0.2168,78,-0.1363,92,0.14362,80,-0.0834
ENSG00000144026,ZNF514,25,0.56496,24,0.47006,21,0.30503,10,-0.8706,25,0.58744,27,0.71241,9,-1.0526,15,-0.2373,10,-0.8868
ENSG00000115041,KCNIP3,13,-0.6234,11,-0.8510,36,0.97508,29,0.61063,33,0.85322,0,-4.5023,17,-0.2463,21,0.09424,19,-0.0284
ENSG00000115042,FAHD2A,43,0.54545,31,0.00252,41,0.45332,36,0.22235,31,0.01719,28,-0.1478,22,-0.5985,19,-0.7625,37,0.26945
ENSG00000232931,LINC00342,71,1.03411,36,-0.0838,21,-0.9230,18,-1.1533,179,2.95580,12,-1.7302,11,-2.0275,16,-1.3660,8,-2.2812
ENSG00000174501,ANKRD36C,287,1.52266,116,-0.0325,56,-1.1447,60,-1.0534,403,2.21348,36,-1.8140,55,-1.2756,84,-0.5339,30,-2.0696
ENSG00000084090,STARD7,147,0.27688,143,0.22939,200,0.79236,113,-0.1484,149,0.29465,136,0.14408,78,-0.7975,98,-0.3688,98,-0.3666
ENSG00000135956,TMEM127,24,-0.3919,26,-0.2820,48,0.73902,67,1.30490,44,0.56124,17,-0.9370,11,-1.6143,27,-0.1990,33,0.10776
ENSG00000144021,CIAO1,116,0.38435,79,-0.2233,127,0.53847,100,0.15304,157,0.90014,37,-1.3626,45,-1.1654,83,-0.1396,121,0.45846
ENSG00000144028,SNRNP200,69,0.13081,86,0.48916,77,0.31094,97,0.69600,68,0.10720,71,0.18229,24,-1.6233,46,-0.4944,74,0.23905
ENSG00000114982,KANSL3,29,0.14891,23,-0.2071,45,0.83912,39,0.59200,56,1.23773,14,-1.0327,10,-1.5278,14,-0.9418,27,-0.0055
ENSG00000213337,ANKRD39,24,-0.7956,14,-1.6000,35,-0.2540,35,-0.2415,35,-0.2398,32,-0.4008,56,0.58057,49,0.29607,73,0.95821
ENSG00000144199,FAHD2B,37,0.38883,22,-0.4444,23,-0.3575,27,-0.1447,22,-0.4706,14,-1.1622,27,-0.1095,43,0.64143,50,0.87221
ENSG00000135976,ANKRD36,149,0.91809,64,-0.4703,35,-1.3647,86,0.00551,324,2.43842,35,-1.3708,46,-1.0369,51,-0.8007,21,-2.1225
ENSG00000230606,AC092683.1,12,-1.8211,38,-0.1548,8,-2.3790,20,-1.1239,212,3.19487,73,0.93212,12,-2.0321,23,-0.9237,7,-2.6693
ENSG00000196912,ANKRD36B,82,1.56452,18,-0.8834,27,-0.3239,24,-0.4832,121,2.37397,1,-4.5017,13,-1.4665,24,-0.5084,4,-2.8751
ENSG00000135940,COX5B,413,-1.3742,877,-0.2161,671,-0.6336,489,-1.1172,461,-1.2060,1410,0.55533,1657,0.97669,1184,0.26569,1227,0.32446
ENSG00000115073,ACTR1B,29,-0.9733,48,-0.1703,44,-0.3203,97,0.97479,70,0.41903,59,0.13254,36,-0.6846,39,-0.5191,82,0.68040
ENSG00000075568,TMEM131,53,0.42887,25,-0.7524,29,-0.5005,49,0.31516,72,0.94608,31,-0.3949,21,-1.0643,63,0.73187,39,-0.0497
ENSG00000040933,INPP4A,12,-2.2716,59,0.05049,65,0.22865,105,1.01704,92,0.79931,23,-1.3822,42,-0.5196,54,-0.0772,73,0.41262
ENSG00000183513,COA5,60,-0.3472,53,-0.5509,68,-0.1471,26,-1.6242,27,-1.5347,75,-0.0084,119,0.88526,107,0.58006,96,0.40759
ENSG00000115446,UNC50,28,-0.3846,23,-0.7191,12,-1.6841,53,0.61407,31,-0.2367,72,1.13719,29,-0.4152,29,-0.3403,58,0.76093
ENSG00000071073,MGAT4A,23,-0.1432,17,-0.5791,33,0.46430,32,0.41428,58,1.41265,21,-0.2902,16,-0.7523,19,-0.4279,15,-0.7900
ENSG00000196872,KIAA1211L,3,-4.3225,25,-1.4023,76,0.29051,79,0.35505,143,1.39556,14,-2.2912,50,-0.4050,92,0.61266,100,0.75199
ENSG00000135951,TSGA10,30,1.04172,14,-0.2041,3,-2.2124,11,-0.5378,28,0.93536,7,-1.1573,15,-0.1316,30,1.06051,5,-1.6268
ENSG00000158411,MITD1,39,0.42953,32,0.10957,9,-1.6972,13,-1.2438,22,-0.4325,69,1.44765,24,-0.3266,39,0.44977,23,-0.3887
ENSG00000185414,MRPL30,29,-0.5596,17,-1.3278,55,0.44941,47,0.18235,41,-0.0345,35,-0.2596,62,0.72817,43,0.04928,27,-0.6752
ENSG00000115514,TXNDC9,21,-0.5523,15,-1.0460,9,-1.7435,21,-0.5452,8,-2.0367,57,1.06603,34,0.23256,46,0.68996,55,0.99692
ENSG00000158417,EIF5B,657,0.97885,363,-0.0109,286,-0.3864,285,-0.3939,479,0.43967,331,-0.1574,326,-0.2066,379,0.05874,224,-0.7648
ENSG00000135945,REV1,51,0.83528,18,-0.8315,35,0.21222,33,0.10588,54,0.94006,9,-1.8968,24,-0.4414,39,0.38362,21,-0.6028
ENSG00000144218,AFF3,8,-2.4411,42,-0.0211,60,0.57675,90,1.27921,61,0.59883,21,-1.0801,30,-0.5823,38,-0.1471,41,-0.0247
ENSG00000170500,LONRF2,24,-2.3960,72,-0.7341,206,0.95766,223,1.10153,201,0.91999,48,-1.3383,84,-0.5596,107,-0.1260,108,-0.1080
ENSG00000115526,CHST10,19,-0.1662,27,0.37633,49,1.42103,28,0.44565,29,0.50277,0,-4.6191,8,-1.5629,18,-0.2518,25,0.28492
ENSG00000115539,PDCL3,39,0.56804,24,-0.2142,13,-1.0987,7,-1.9495,6,-2.1764,1,-4.8163,53,1.32603,50,1.01658,26,-0.0464
ENSG00000170485,NPAS2,11,-1.2092,45,0.98783,65,1.65319,27,0.13890,30,0.30674,2,-3.6231,13,-1.0299,19,-0.4202,22,-0.1662
ENSG00000071082,RPL31,801,-0.6513,1774,0.62559,899,-0.4726,763,-0.7250,494,-1.3848,1209,-0.0041,2073,1.05543,1150,-0.0844,887,-0.4938
ENSG00000163162,RNF149,26,0.32263,14,-0.6577,18,-0.2685,22,0.07133,57,1.70381,14,-0.5917,14,-0.6533,16,-0.4499,16,-0.4256
ENSG00000175874,CREG2,16,-4.7008,99,-2.0427,398,0.08238,333,-0.2027,761,1.17810,190,-1.0689,303,-0.3914,759,1.17280,623,0.82619
ENSG00000071054,MAP4K4,908,3.29229,150,-0.2330,193,0.16916,89,-1.0438,155,-0.1769,36,-2.3643,56,-1.8475,59,-1.6411,35,-2.4248
ENSG00000233639,PANTR1,49,0.54997,44,0.36285,40,0.22223,16,-1.1962,15,-1.2868,30,-0.2389,45,0.45294,30,-0.2491,36,0.06319
ENSG00000198914,POU3F3,161,1.78384,96,0.84132,119,1.22205,37,-0.6859,35,-0.7787,29,-1.0600,33,-0.9601,23,-1.4305,12,-2.3096
ENSG00000135972,MRPS9,41,-0.2358,26,-0.9323,23,-1.0888,31,-0.6476,28,-0.7970,78,0.80009,53,0.20172,85,0.94710,58,0.30822
ENSG00000135966,TGFBRAP1,18,0.50984,17,0.45330,11,-0.2478,15,0.20144,30,1.39963,7,-0.9134,4,-1.8905,13,0.04956,11,-0.2806
ENSG00000135974,C2orf49,41,0.56117,27,-0.0692,12,-1.3320,32,0.18562,25,-0.2198,1,-4.7853,42,0.72262,43,0.64488,22,-0.3983
ENSG00000115641,FHL2,0,-4.5157,3,-2.3712,13,-0.4325,22,0.34439,24,0.45699,19,0.11633,14,-0.3914,16,-0.1742,52,1.84218
ENSG00000071051,NCK2,20,-0.2469,21,-0.1960,30,0.35782,31,0.45231,39,0.81856,2,-3.2319,19,-0.4015,16,-0.5888,40,0.83987
ENSG00000115652,UXS1,19,-0.2421,15,-0.6314,13,-0.8302,20,-0.1383,24,0.14125,3,-2.7107,29,0.49209,38,0.88162,32,0.56010
ENSG00000144057,ST6GAL2,9,-1.1054,17,-0.1157,44,1.51790,25,0.50714,31,0.90228,0,-4.3848,6,-1.7495,16,-0.1767,26,0.60040
ENSG00000135968,GCC2,216,-0.9795,209,-1.0293,115,-1.9292,463,0.21328,560,0.52794,609,0.66967,398,-0.0322,804,1.15291,283,-0.5682
ENSG00000169756,LIMS1,43,1.39443,38,1.18447,5,-1.8051,17,-0.1602,20,0.13033,12,-0.6117,16,-0.2234,16,-0.2321,2,-3.1856
ENSG00000153201,RANBP2,87,-0.2454,60,-0.8105,55,-0.9426,121,0.29181,129,0.39095,61,-0.7931,83,-0.3546,226,1.37126,107,0.09538
ENSG00000144061,NPHP1,13,0.09727,12,-0.1108,6,-0.9694,6,-1.0870,22,0.94818,7,-0.9237,12,-0.0366,24,1.08017,10,-0.3732
ENSG00000175701,MTLN,39,-1.7790,73,-0.8608,83,-0.6492,99,-0.3848,87,-0.5824,241,1.08226,161,0.45810,144,0.20694,174,0.52166
ENSG00000153107,ANAPC1,17,-0.3324,15,-0.5261,30,0.56151,39,0.97661,29,0.46057,4,-2.4235,7,-1.7025,27,0.37510,38,0.95066
ENSG00000144161,ZC3H8,27,-0.3776,33,-0.0708,25,-0.4924,26,-0.4533,61,0.96457,9,-1.9444,40,0.29539,59,0.88724,22,-0.6578
ENSG00000188177,ZC3H6,146,0.91127,85,0.01387,45,-0.9779,86,0.03977,122,0.60517,42,-1.0737,95,0.21808,82,-0.0411,44,-0.9919
ENSG00000114999,TTL,111,0.35993,50,-0.9021,111,0.36442,115,0.42330,118,0.46732,83,-0.1051,55,-0.8067,82,-0.1170,106,0.28850
ENSG00000125611,CHCHD5,40,-0.1864,64,0.57590,32,-0.5056,35,-0.3975,17,-1.4284,55,0.31843,64,0.67357,45,0.01361,32,-0.5329
ENSG00000144136,SLC20A1,36,-0.2187,46,0.17438,60,0.61959,33,-0.3253,76,1.01864,18,-1.2869,23,-0.9565,56,0.52328,39,-0.0815
ENSG00000136682,CBWD2,5,-0.9627,6,-0.8633,6,-0.6956,1,-2.7377,8,-0.3005,1,-2.7750,17,0.95431,19,0.96649,21,1.20992
ENSG00000144134,RABL2A,8,-0.8626,3,-2.0439,17,0.32194,15,0.11546,32,1.33779,21,0.59875,8,-0.8472,12,-0.2719,17,0.25697
ENSG00000115084,SLC35F5,42,1.49770,23,0.47052,17,-0.0599,35,1.17683,26,0.63402,9,-0.9631,5,-2.0458,6,-1.4565,5,-1.6728
ENSG00000115091,ACTR3,106,-0.2272,105,-0.2394,101,-0.3003,121,-0.0231,88,-0.5218,57,-1.1879,162,0.52607,185,0.67945,137,0.18079
ENSG00000175497,DPP10,35,-0.8943,42,-0.6096,36,-0.8360,141,1.37590,79,0.37268,38,-0.7778,47,-0.4950,73,0.25068,87,0.54201
ENSG00000235026,DPP10-AS1,1,-3.6451,6,-1.2776,17,0.39866,2,-2.7042,18,0.47864,0,-3.9621,22,0.95157,18,0.50997,27,1.16250
ENSG00000088205,DDX18,169,0.80213,84,-0.3300,47,-1.2353,74,-0.5327,55,-0.9912,141,0.49205,107,0.04442,159,0.69844,98,-0.0941
ENSG00000125633,CCDC93,21,0.73150,14,0.08391,13,-0.0394,12,-0.1340,25,0.96882,0,-3.9963,11,-0.3178,14,0.03012,13,-0.0837
ENSG00000125629,INSIG2,17,-0.4332,14,-0.7689,33,0.60088,27,0.28031,30,0.46481,21,-0.0885,16,-0.6229,30,0.48145,22,-0.0304
ENSG00000186132,C2orf76,21,0.76688,11,-0.2365,7,-0.8508,10,-0.3869,8,-0.6489,0,-3.9325,22,0.96802,15,0.20692,13,0.04707
ENSG00000155368,DBI,590,0.88968,804,1.44796,192,-0.9109,258,-0.4629,89,-2.0572,253,-0.4909,413,0.32833,271,-0.3817,171,-1.0929
ENSG00000088179,PTPN4,22,-1.1165,23,-1.0865,96,1.23857,81,0.93389,72,0.74171,29,-0.6886,32,-0.6084,34,-0.4733,38,-0.3041
ENSG00000226479,TMEM185B,30,1.38783,20,0.70097,5,-1.3467,16,0.28770,11,-0.3249,24,0.94907,1,-3.6667,9,-0.6446,16,0.24967
ENSG00000144118,RALB,27,-2.1474,110,-0.0424,88,-0.3849,85,-0.4485,87,-0.4050,148,0.44491,186,0.96944,127,0.18644,84,-0.4595
ENSG00000074054,CLASP1,39,-0.1123,36,-0.2664,76,0.97515,67,0.76975,72,0.89033,1,-4.5831,24,-0.9361,49,0.23927,32,-0.4177
ENSG00000155438,NIFK,37,0.12251,14,-1.4008,30,-0.2181,16,-1.1702,18,-0.9777,25,-0.4692,46,0.53776,78,1.38907,34,-0.0311
ENSG00000211460,TSN,79,0.28657,90,0.50066,55,-0.2902,85,0.41136,75,0.21331,59,-0.1621,43,-0.7226,46,-0.5711,84,0.39091
ENSG00000136717,BIN1,549,2.45793,77,-0.9833,152,0.08119,125,-0.2313,159,0.15987,99,-0.5924,47,-1.8221,85,-0.8339,104,-0.5114
ENSG00000163161,ERCC3,28,0.28967,21,-0.1563,22,-0.1318,26,0.14171,32,0.49837,0,-4.7504,13,-0.9569,35,0.64097,44,1.04925
ENSG00000169967,MAP3K2,84,1.61650,27,-0.3177,24,-0.4584,27,-0.2846,58,0.93804,19,-0.8381,18,-1.0039,33,0.03830,19,-0.8429
ENSG00000163166,IWS1,167,1.37938,45,-0.7744,38,-1.0476,77,0.06298,79,0.09145,96,0.41022,61,-0.3438,77,0.04729,43,-0.8598
ENSG00000136709,WDR33,47,0.40759,32,-0.1950,48,0.45302,48,0.44094,42,0.23776,29,-0.3521,21,-0.9071,35,-0.0419,39,0.13930
ENSG00000144231,POLR2D,34,0.74543,10,-1.1112,27,0.37948,34,0.76964,17,-0.3295,33,0.70666,12,-0.9752,11,-0.9306,23,0.09174
ENSG00000136715,SAP130,16,0.10278,19,0.42558,13,-0.1670,24,0.80316,20,0.49861,0,-4.1192,10,-0.7244,10,-0.5642,25,0.85921
ENSG00000136731,UGGT1,45,1.30195,8,-1.4193,9,-1.1787,35,0.88504,38,0.99564,0,-4.5630,12,-0.8812,21,0.00980,25,0.32063
ENSG00000136720,HS6ST1,36,-0.0185,46,0.35005,86,1.44737,17,-1.2009,50,0.51659,27,-0.4952,20,-1.0400,42,0.21703,24,-0.6658
ENSG00000136699,SMPD4,54,0.88221,31,-0.0155,41,0.40246,44,0.52984,62,1.13106,41,0.40455,5,-2.8277,9,-1.8817,24,-0.4043
ENSG00000152082,MZT2B,343,-1.1055,802,0.22137,649,-0.1188,574,-0.3146,408,-0.8426,958,0.51365,1023,0.72624,545,-0.3933,668,-0.0728
ENSG00000136710,CCDC115,58,0.35528,49,0.08251,56,0.28964,73,0.73227,41,-0.2126,47,0.01486,25,-1.0551,34,-0.4911,59,0.37324
ENSG00000136718,IMP4,43,-0.5418,78,0.40005,111,0.99832,51,-0.2601,46,-0.4476,51,-0.2853,65,0.11509,35,-0.8644,64,0.08142
ENSG00000072135,PTPN18,19,-0.2032,32,0.65765,32,0.68040,8,-1.5050,23,0.10163,48,1.36437,15,-0.6402,7,-1.5893,15,-0.5349
ENSG00000136002,ARHGEF4,50,-1.3910,202,0.82337,284,1.43163,162,0.45383,172,0.55094,77,-0.7327,59,-1.2153,72,-0.8264,90,-0.4855
ENSG00000152102,FAM168B,81,-0.3871,66,-0.6956,174,0.85682,163,0.74236,182,0.94032,138,0.46945,54,-1.1007,44,-1.3135,80,-0.4142
ENSG00000115762,PLEKHB2,157,-0.3510,112,-0.8668,262,0.47265,379,1.10441,246,0.36348,155,-0.3725,135,-0.6432,154,-0.3835,227,0.23214
ENSG00000173272,MZT2A,120,-1.5156,369,0.22514,388,0.30704,208,-0.6779,227,-0.5431,438,0.50806,441,0.60160,271,-0.2639,304,-0.0848
ENSG00000150551,LYPD1,5,-2.8417,43,0.39145,78,1.41163,55,0.77829,15,-1.1953,23,-0.6155,27,-0.3953,6,-2.4853,60,0.94522
ENSG00000176771,NCKAP5,108,3.02203,30,0.48817,11,-1.0184,15,-0.5898,20,-0.2152,23,0.00421,7,-1.7563,1,-3.8074,1,-4.2939
ENSG00000152127,MGAT5,48,0.62513,30,-0.1214,51,0.70286,68,1.21758,38,0.22345,9,-1.8684,15,-1.2470,15,-1.1884,38,0.24545
ENSG00000152128,TMEM163,7,-1.3837,12,-0.4921,18,0.08822,39,1.37574,21,0.31695,0,-4.3079,12,-0.5555,16,-0.1035,33,1.08032
ENSG00000082258,CCNT2,41,0.67568,13,-1.1592,19,-0.5536,53,1.10458,71,1.63378,1,-4.5012,13,-1.2363,26,-0.0788,23,-0.2351
ENSG00000115839,RAB3GAP1,50,-0.6551,39,-1.0255,84,0.13805,93,0.30631,80,0.06623,72,-0.0948,73,-0.0985,100,0.43119,103,0.48468
ENSG00000048991,R3HDM1,29,-2.3545,42,-1.8059,100,-0.4867,64,-1.1829,217,0.76042,55,-1.4106,186,0.58322,350,1.62414,139,0.02676
ENSG00000144224,UBXN4,295,0.80846,181,-0.0027,87,-1.1294,108,-0.8019,204,0.19498,198,0.14674,186,0.05366,225,0.35628,138,-0.4315
ENSG00000076003,MCM6,16,-0.5413,8,-1.5377,30,0.40893,39,0.84531,17,-0.4549,37,0.79284,15,-0.7139,22,-0.0794,31,0.47070
ENSG00000115866,DARS,133,0.57498,166,0.95389,101,0.11745,72,-0.4065,61,-0.6792,45,-1.1297,89,-0.0940,90,-0.0707,91,-0.0436
ENSG00000150540,HNMT,23,0.72204,41,1.77667,8,-0.9537,7,-1.0482,13,-0.1162,3,-2.1835,8,-0.9410,19,0.39910,15,0.06726
